ID	y0	y1	y2
sub5	0.0743416189944042	0.745586127168425	0.718488580031025
sub5	0.159316521807746	0.50900654164568	0.826221292747206
sub5	0.0795134602871184	0.400358942795152	0.763697560820017
sub5	0.262031837709451	0.603125758263578	0.784539778132271
sub6	0.150412038645019	0.330743324200642	0.875216625751621
sub6	0.131891344133113	0.372086888750139	0.927574062959215
sub6	0.0491668929486118	0.18499774508636	0.932987560547417
sub6	0.0470424674831856	0.630103253999167	0.924902599815181
sub6	0.0985473977055469	0.493453565065024	0.93959566903951
sub6	0.101696060194168	0.460974811686549	0.917090757882871
sub6	0.135977807488588	0.366335019632607	0.760667673844812
sub6	0.104047294127085	0.400932768286798	0.938614578760363
sub6	0.0749733489251241	0.337149784647603	0.916646938536945
sub6	0.16436555796703	0.487200277565234	0.820642514863259
sub7	0.171847226668937	0.114656969898726	0.154061320967217
sub7	0.0667605698312887	0.203933942354878	0.0787251100456337
sub7	0.129594977961933	0.20837976646756	0.203750912725246
sub7	0.149979126704831	0.162641419172354	0.214799098370207
sub7	0.0834361221791132	0.119930357439747	0.266786287103212
sub7	0.121642073107135	0.120164335985271	0.16973042697405
sub7	0.052264650524996	0.0280773353804609	0.221306578575758
sub7	0.0773730338872612	0.267828220715069	0.23517766111551
sub7	0.11216095051159	0.103607106821007	0.131586218627635
sub7	0.144195575604936	0.0484584707669897	0.118849291250516
sub8	0.0981719921945778	0.397634795773965	0.862364124945024
sub8	0.104229980505467	0.570420124376658	0.919664387335162
sub8	0.0707760465245559	0.602540295885216	0.851351384714432
sub8	0.135468999805562	0.620330283109888	0.787826364830568
sub8	0.0834912817276506	0.669434143726293	0.748772414053569
sub8	0.0988909703443844	0.591614190337293	0.967619263156595
sub8	0.0704694564958902	0.539835027227448	0.872469074088192
sub8	0.111499838862411	0.735438943440176	0.95115345280884
sub8	0.0422495115584068	0.754269587549736	0.931887742385475
sub8	0.237402036226697	0.809782468856433	0.886272661651669
sub9	0.0749291329873276	0.291875307486808	0.917575167695889
sub9	0.0485818955179371	0.480778451071573	0.847513860264964
sub9	0.267711155753274	0.350716862742641	0.871132658204767
sub9	0.0486852283828553	0.656122425944391	0.924759292078525
sub9	0.164272933000972	0.547837812151697	0.886358872461302
sub9	0.084046002174402	0.461149940357654	0.888562298302356
sub9	0.105220546099297	0.346922416823057	0.928628372520935
sub9	0.110987793531845	0.40146725398625	0.967797185216536
sub9	0.10322286877969	0.539439895005402	0.86093180627479
sub9	0.115891359469908	0.310652300511039	0.98308593650623
sub10	0.0735868482236306	0.604713594139812	0.892621640570025
sub10	0.109155201828898	0.472408832714256	0.803816741614183
sub10	0.122030184047644	0.709921109880707	0.878822767249012
sub10	0.058966045945128	0.716876137114896	0.89359874826719
sub10	0.223046966728923	0.65323417736	0.869891852898662
sub10	0.0508964028898295	0.624524437858004	0.874242241545423
sub10	0.069503915328666	0.549258092457824	0.917324370384112
sub10	0.132833013111696	0.692481604855757	0.906231092794106
sub10	0.0503655205861894	0.528894685998336	0.92083787113253
sub10	0.125471185946432	0.486413781115637	0.912289125283026
sub11	0.157323708904703	0.479627015932787	0.742776722082387
sub11	0.211952563435483	0.686014834387157	0.848041226147687
sub11	0.183878373980711	0.372472144023358	0.889596451872336
sub11	0.101873579170211	0.439708080418245	0.764124726289589
sub11	0.256789502318931	0.492427131205144	0.876452166310414
sub11	0.218546840843594	0.526008583480088	0.806288088306982
sub11	0.0915273973769904	0.287386722544079	0.671964277312361
sub11	0.0740190776499692	0.47149555505412	0.797486309383472
sub11	0.0568490199729415	0.381477797921249	0.760641461394212
sub11	0.04987338096108	0.424325246625745	0.620172390346379
sub12	0.0638140846126167	0.40818836769888	0.879928382854895
sub12	0.0795584560465114	0.354009210744214	0.894586730390675
sub12	0.051778200692426	0.365784546665328	0.954695814379756
sub12	0.060490679886144	0.540087424137285	0.859499901166755
sub12	0.0678779316543269	0.426392125917345	0.60577032220683
sub12	0.230049947928583	0.449384691015398	0.96204069659181
sub12	0.0656069093241677	0.364198092264539	0.81300253662044
sub12	0.148750235052952	0.298035672114384	0.738825880115493
sub12	0.168972034261273	0.572559533267968	0.798603351454294
sub12	0.062911416750331	0.446535979416724	0.912602544933588
sub13	0.0515048801994001	0.248531316551385	0.746717865687769
sub13	0.079407043755621	0.247374256028675	0.845843582582181
sub13	0.0914360973413029	0.340993139138376	0.896412336349656
sub13	0.0839792274711939	0.490641046469944	0.90526385207658
sub13	0.132115842864336	0.351826556913114	0.821933908504472
sub13	0.190170358675639	0.476038550474376	0.760687616533727
sub13	0.0454345301075276	0.36413175368189	0.85569161016064
sub13	0.0870309349737868	0.388797612149175	0.908698735215474
sub13	0.119503601434833	0.24353577972801	0.887834088105807
sub13	0.196935815499726	0.386929856016139	0.897796579598964
sub14	0.128768718748779	0.485909562542809	0.943000740009575
sub14	0.0441479393151642	0.760581064109734	0.846598681735436
sub14	0.154861130649564	0.581818008598525	0.848196843214208
sub14	0.0955751907668408	0.566325026081224	0.887669241525125
sub14	0.0776129839037091	0.442176797147168	0.985202114655809
sub14	0.0797058235659328	0.633484098599019	0.790236015765136
sub14	0.115871667593393	0.538674039145099	0.892092370546565
sub14	0.172319854660424	0.764217718016839	0.94742126927087
sub14	0.179107801944602	0.562255278092366	0.860143977056777
sub14	0.138013575443373	0.566915687054137	0.815491375336889
sub15	0.184004345878318	0.564722464712537	0.891783061299817
sub15	0.0519297017926005	0.397607003848712	0.883230836067159
sub15	0.104827715202168	0.568422362347977	0.867241826597723
sub15	0.0910805367324348	0.598468242011573	0.772422849195726
sub15	0.0715643286111673	0.604567985888786	0.768738793857792
sub15	0.0404505320455309	0.46153053972459	0.790759000281915
sub15	0.0820774587590341	0.444927102085273	0.824139092829637
sub15	0.161887041462386	0.554036297383963	0.910012338381129
sub15	0.148785638965309	0.457171568247959	0.734748120027803
sub15	0.0511481571243315	0.507696149578872	0.896293380960613
sub16	0.103550064427953	0.540741893736628	0.604393081903688
sub16	0.181411433860577	0.523033139283115	0.657039972502016
sub16	0.116568040529422	0.409701680243692	0.80331989275903
sub16	0.116964136141976	0.341248860371545	0.772192169577833
sub16	0.124726797950474	0.421351323184359	0.722687061333509
sub16	0.0996424005934447	0.513915067266251	0.707783509757386
sub16	0.115370837319487	0.57069318767147	0.690849278217655
sub16	0.0486703214770015	0.413687877768573	0.757456383645187
sub16	0.129576556212107	0.368828007733444	0.563023984749665
sub16	0.0811746317129183	0.499773046200504	0.662142051285561
sub17	0.0551329555476206	0.486382942275681	0.829496749818218
sub17	0.177632017905362	0.486480911599767	0.851396420195332
sub17	0.0646269354812432	0.655081646228086	0.845041690273577
sub17	0.064764858222578	0.744282465506073	0.826572631593922
sub17	0.223669187527345	0.523619940839471	0.900157871095529
sub17	0.156651284159731	0.686987091832435	0.73910816998398
sub17	0.146486739000243	0.742809010314099	0.967670631217851
sub17	0.0645157976808186	0.581667635367073	0.921377229241185
sub17	0.0975513790465867	0.500626274604128	0.883438217003958
sub17	0.0557699905224196	0.650845239646316	0.889834903616398
sub18	0.0645908075084698	0.45816457251423	0.91529086136299
sub18	0.263632341271517	0.447971949568797	0.89254344499949
sub18	0.0751673616827789	0.737050058343933	0.939535597853843
sub18	0.152001172902563	0.604468074721079	0.899820138030377
sub18	0.119507309963523	0.695355454518841	0.761000224716453
sub18	0.116218207570548	0.585696412763335	0.887353923098818
sub18	0.072055902578896	0.509207172077627	0.885557374578645
sub18	0.100726411730614	0.70800714352189	0.833822058698619
sub18	0.11181663689933	0.63402362907875	0.859114365281995
sub18	0.0485943128376488	0.656557725249828	0.813877536519187
sub19	0.228919664511812	0.591206349435248	0.744176320175138
sub19	0.115658373157139	0.516340345469113	0.556691673987825
sub19	0.0872999545150252	0.713257491798535	0.744625465355295
sub19	0.156180417610951	0.601946428311147	0.691288380905887
sub19	0.0881247006938409	0.37381460188179	0.744291397721817
sub19	0.0460212375106407	0.464695332150491	0.517421777765431
sub19	0.131854769647391	0.538461096564964	0.843364598774565
sub19	0.061097221022543	0.507721058041767	0.652371554002771
sub19	0.0394697179440325	0.433332858321355	0.736544048538478
sub19	0.0300609644926804	0.647681919486295	0.759488402754554
sub20	0.158875409662679	0.213877743622269	0.845609851900576
sub20	0.071424522907376	0.257146729601369	0.951958199270789
sub20	0.095419978272547	0.285377899757359	0.893003914248983
sub20	0.0444085311907963	0.471183429253526	0.766226196895912
sub20	0.113490773660623	0.495477924717318	0.954158429124616
sub20	0.0354452650679549	0.327911264182065	0.808989296251866
sub20	0.113727729402923	0.283974512533722	0.914525020197399
sub20	0.0760736158235477	0.229662959153969	0.901768912191316
sub20	0.0471479411447665	0.247819323273761	0.883298134191334
sub20	0.0904412400485873	0.296963207456041	0.955440597720454
sub21	0.219219034265236	0.618189945600634	0.930040613164573
sub21	0.132843597365599	0.387995960071694	0.816016537736077
sub21	0.297471070425857	0.45049846358129	0.738008600257975
sub21	0.11305803793476	0.459453139244192	0.760702048686978
sub21	0.1130151927998	0.547515979979975	0.787643984229654
sub21	0.115831155144153	0.324637281983439	0.904624677297201
sub21	0.078928647017716	0.408398681917601	0.908801365127509
sub21	0.0833244552557278	0.419641796583036	0.876237817894496
sub21	0.135398466972488	0.383969599128197	0.871064545447047
sub21	0.164243962469422	0.304239450499247	0.859417338039406
sub22	0.0315039636433622	0.0596570532635966	0.123036464515607
sub22	0.117598842132832	0.190778196572461	0.10121097811345
sub22	0.13636616845004	0.169894033573694	0.0716893151804062
sub22	0.0778604356621859	0.152458431914834	0.109780534024239
sub22	0.0592773388910033	0.150998921631545	0.187230502144186
sub22	0.268004638636802	0.0816789236790815	0.0663401737044244
sub22	0.0933603078555632	0.210360643899324	0.102677408623353
sub22	0.067244562412802	0.0516814538941446	0.138106899212618
sub22	0.129063885616326	0.178112944628057	0.0777792213597846
sub22	0.112816182403077	0.04052385477054	0.109501649891888
sub23	0.0699979542581261	0.22466740304706	0.861782539067727
sub23	0.164792395532755	0.365191748820454	0.924381441745062
sub23	0.0644234774699843	0.250579650198467	0.844754459123339
sub23	0.150305406891675	0.356422928699093	0.875399382405188
sub23	0.175287975299779	0.283542513211848	0.953495444942719
sub23	0.141281543778656	0.380793451753953	0.922648339494921
sub23	0.114876792509929	0.351642007082385	0.967133038324998
sub23	0.107493403461734	0.178927776205918	0.640276268947455
sub23	0.0602737738627375	0.30143771694122	0.852028033479396
sub23	0.0968225746927034	0.551234068682699	0.831505475943985
sub24	0.161087466845507	0.452304581960387	0.947224600256784
sub24	0.076516154463646	0.764855327942433	0.827387055990574
sub24	0.0813830172156182	0.681568858088307	0.910351914183417
sub24	0.0959014959072587	0.576197529418558	0.909944216380391
sub24	0.182978078954501	0.542584601684266	0.905461453129099
sub24	0.0969695307099147	0.715645545233945	0.841878944493694
sub24	0.117266039238323	0.677556618950494	0.948625837281856
sub24	0.101312467591736	0.721239797160251	0.897647750552029
sub24	0.0959796790414513	0.647703224063873	0.879214505863253
sub24	0.0915713781800942	0.705119262707761	0.84301985168964
sub25	0.0228276573847225	0.415223646396642	0.80316831455507
sub25	0.131404816823147	0.357809363467408	0.739055734028482
sub25	0.0757566764651315	0.248802661525943	0.860067551412222
sub25	0.180116501002665	0.530391208367283	0.892071829048027
sub25	0.117186332800294	0.54860708562632	0.831973878110039
sub25	0.0828800229355743	0.347658685265185	0.650177825905037
sub25	0.0794457796584303	0.438454241147121	0.841381278300101
sub25	0.094674126290549	0.445717740420954	0.849440292328442
sub25	0.220433338890181	0.437456054055977	0.819721482819374
sub25	0.0951530740819215	0.552461679517672	0.81611970827529
sub26	0.158849174050352	0.553136529543388	0.85930944151224
sub26	0.125685675956415	0.7432831299819	0.808617610240518
sub26	0.106664130869098	0.605904790781959	0.955643436797486
sub26	0.0811504528933857	0.582025784165105	0.832117715868919
sub26	0.126814429691069	0.395789595146912	0.844523561934757
sub26	0.0783196521704531	0.581471171544275	0.854486686178098
sub26	0.0689620228437131	0.556403425424582	0.830228208644966
sub26	0.146822057492035	0.558542736919321	0.820365739743335
sub26	0.0174712546444969	0.498208372936568	0.754217046947099
sub26	0.224174350359964	0.397449166653603	0.736674397117029
sub27	0.133957200548648	0.411066923518294	0.65358117110415
sub27	0.142179034582468	0.446420566027114	0.588272591601865
sub27	0.13016382980441	0.560485005271484	0.732093610601823
sub27	0.0683937497340416	0.530128213974531	0.635511143082596
sub27	0.0807245470221721	0.37763988657777	0.477553428527681
sub27	0.309743117791046	0.205788472185689	0.515452058528846
sub27	0.083999865140946	0.397653867135514	0.618358250935889
sub27	0.0453562578785414	0.399380402709259	0.333399412268975
sub27	0.0870210651298395	0.474214545222469	0.669962572463151
sub27	0.182588256095165	0.500309625643618	0.307866338866643
sub28	0.0595551675258778	0.541779270312284	0.899620220053431
sub28	0.148851582955964	0.651692900434879	0.789062414949433
sub28	0.115837613561927	0.592919839583806	0.857543331695744
sub28	0.0817018979953199	0.553110887000979	0.898872118903672
sub28	0.150503390265729	0.622840421128899	0.891839462735775
sub28	0.101940965561951	0.428788515114819	0.897069359404843
sub28	0.0911578069887541	0.626832989997546	0.909611106901841
sub28	0.0793375358477916	0.454619929432773	0.913228928825411
sub28	0.0814072031964606	0.541719779849772	0.880355363973383
sub28	0.199527060035518	0.409223350968205	0.914060226794681
sub29	0.168393491389947	0.341022844243089	0.935229313489975
sub29	0.157211081744348	0.482383457352082	0.938262881174936
sub29	0.149578276916831	0.316229071056739	0.929695468726494
sub29	0.0468899424496911	0.446350345818798	0.930551992581733
sub29	0.0572322471895699	0.332995481686839	0.84672842147172
sub29	0.0728695789123498	0.467186184659906	0.882057629916592
sub29	0.0824256315299088	0.235558635132292	0.830252995678683
sub29	0.0978775984267314	0.366868952518127	0.875670209678217
sub29	0.065590369196786	0.245417118529995	0.915737804835259
sub29	0.159812537947803	0.450331531986315	0.814200691097751
sub30	0.0445779267715348	0.402353585589116	0.92439570126263
sub30	0.228152912088539	0.739669653465165	0.859734367383215
sub30	0.0557001219846349	0.576960076327617	0.899103596307543
sub30	0.134439094043823	0.785531624393902	0.861177098045845
sub30	0.11272753900407	0.643740082118709	0.822661916166717
sub30	0.0370600356213716	0.658347958102445	0.774276475734546
sub30	0.0862308468275173	0.567856306710899	0.874630328697755
sub30	0.110059234780724	0.555908280887338	0.755631758319741
sub30	0.0456780338443535	0.606326877933273	0.59474460920405
sub30	0.0865157776118003	0.727610902814934	0.819485430570575
sub31	0.0710210750977888	0.624970687973468	0.832078248880403
sub31	0.18013783689204	0.699756501750637	0.736015139857701
sub31	0.145369147837652	0.465301589741002	0.758825599306948
sub31	0.0567610129963555	0.333347797519964	0.732449934106258
sub31	0.12437231302031	0.735545377827795	0.862153194101416
sub31	0.147635093233441	0.568266349615875	0.945557130229224
sub31	0.13623138306268	0.563514904310936	0.896523736015631
sub31	0.0273235191585499	0.506232863329685	0.801901645179896
sub31	0.0808117256785141	0.462459712288214	0.783129201909702
sub31	0.159048239472	0.55185457712739	0.831014671982589
sub32	0.0953546709889351	0.572182716956598	0.826198616565377
sub32	0.168516522285488	0.515945720088531	0.887667949795852
sub32	0.0290548334262459	0.590524889189119	0.911049662524449
sub32	0.200188907299191	0.704371280532146	0.925391127826049
sub32	0.226830339091236	0.627841117370416	0.897685311243931
sub32	0.0746382696368307	0.693353811641301	0.957504931127103
sub32	0.0534717805562091	0.547891276300902	0.976421456195783
sub32	0.208492976178931	0.499800042361387	0.963628635559214
sub32	0.0945579738400719	0.541140977821881	0.920877114201158
sub32	0.115111579272163	0.465069410597809	0.959606641658127
sub33	0.0976743630342957	0.429148614204477	0.909363733370673
sub33	0.0985666682386773	0.629735240109614	0.901958059239445
sub33	0.109615625251053	0.448722795408886	0.873639527599057
sub33	0.0894909923221048	0.514481151876801	0.790032983491215
sub33	0.206137957217314	0.481245206789906	0.829428542078543
sub33	0.0722782844215094	0.702974703590016	0.902331321248089
sub33	0.278585133217017	0.372762912265611	0.74431821607487
sub33	0.116353111677608	0.60410732029797	0.903790129396016
sub33	0.200296005636137	0.628016470932832	0.783977479750409
sub33	0.108782457089024	0.503338075307583	0.920377172629734
sub34	0.029180074333571	0.621707295196418	0.80702192751811
sub34	0.110104457839292	0.502454133384425	0.855353164851138
sub34	0.0307110491430593	0.379223503994354	0.890170814320746
sub34	0.0607431222942898	0.643967176118893	0.775157692327108
sub34	0.153465989953014	0.488154870058991	0.749861235609501
sub34	0.0602194271452548	0.660186695001967	0.766119483269147
sub34	0.077715417983288	0.486874207122313	0.58605933703691
sub34	0.0306554483059322	0.529516074051123	0.853025959222334
sub34	0.210788976307952	0.539748218917096	0.768051943068297
sub34	0.079028862437532	0.532022816801161	0.856204809888459
sub35	0.070809036291748	0.62681532607639	0.813611530997043
sub35	0.0706814157794154	0.703161287563803	0.75121697301375
sub35	0.142621541790482	0.612356840954756	0.852477322726718
sub35	0.171767336896463	0.431385998165724	0.797303622079939
sub35	0.161306590302663	0.656757541683815	0.838537842041254
sub35	0.0308140397497708	0.500139819735291	0.777508069472184
sub35	0.0706823817485884	0.565593744283274	0.859303366066683
sub35	0.0684664909644483	0.568955859133708	0.915291882517694
sub35	0.0684623332091501	0.469206540709524	0.893677278052337
sub35	0.0690325484693217	0.620498699834223	0.939854229485934
sub36	0.10974204982021	0.628429363660644	0.857353644941642
sub36	0.0409909580908621	0.721702822402133	0.716243390724184
sub36	0.0152991130078932	0.551667131576225	0.9768858028076
sub36	0.117257853909768	0.685044373454911	0.874526545623522
sub36	0.143104761481465	0.762624820038251	0.873851817579971
sub36	0.138683392414786	0.714003729793912	0.837528961152639
sub36	0.225502007665597	0.827362092363641	0.786851447348927
sub36	0.181093355186879	0.832237158091754	0.911456352737115
sub36	0.218823922280642	0.619225420762168	0.768183480945333
sub36	0.237270001850837	0.720413192267646	0.80809386195884
sub37	0.0708438807321612	0.45062154574574	0.811486300854102
sub37	0.0308050834255519	0.757458935916252	0.643554581696107
sub37	0.0441058227187418	0.461246050637714	0.580633697957986
sub37	0.0370758932845622	0.542097046515734	0.779793942637352
sub37	0.128348939154179	0.67080480418903	0.739361580378799
sub37	0.1107401040029	0.533116390920113	0.71043773214017
sub37	0.124966931937987	0.36799336198905	0.760636071321613
sub37	0.0636407505799834	0.483845541634566	0.753120995311473
sub37	0.150959909203732	0.393816727747613	0.637761778336964
sub37	0.0989812494074412	0.537214939434011	0.816771043081641
sub38	0.116832558735753	0.668731148561605	0.800220446383266
sub38	0.0499637379836217	0.782378435165325	0.814469182919915
sub38	0.229608626265779	0.698002523976689	0.900605322166144
sub38	0.0975055389715122	0.701046203195338	0.820489847795798
sub38	0.281288956560652	0.814282148883587	0.84376960626114
sub38	0.230735170330609	0.67410998904221	0.833125982424479
sub38	0.107696819019252	0.754597464970059	0.963011850956842
sub38	0.0898178308468331	0.788509528698945	0.963626428963213
sub38	0.180776711295182	0.614106999047554	0.939289725575121
sub38	0.143679502187059	0.794597921930009	0.903087455910726
sub39	0.126523910486473	0.612566568786025	0.933813037625401
sub39	0.115796184280974	0.746355763887654	0.73900478842382
sub39	0.254984469897361	0.731272035394281	0.874582674303785
sub39	0.0415283515712977	0.709861431685052	0.775821426680485
sub39	0.0362323990587831	0.523771603962422	0.835351974092549
sub39	0.164373547576063	0.77263721412641	0.781514707164694
sub39	0.0683677153539192	0.676008537876052	0.69777545416791
sub39	0.0898455066695742	0.661215076714937	0.801562898176818
sub39	0.0232079785159744	0.632177976752001	0.667447395150247
sub39	0.160789285498121	0.561370267291319	0.800605557583184
sub40	0.10156818434204	0.710612139944434	0.87101959351277
sub40	0.0646326191938211	0.545654901938463	0.727172691266714
sub40	0.0865905831212152	0.529311475136379	0.943322114003267
sub40	0.126895372613	0.420354647637253	0.649265215951118
sub40	0.199911307567012	0.538386030593827	0.609185580874633
sub40	0.128616735282024	0.55419514962529	0.695905511257198
sub40	0.112747589781544	0.609256905571043	0.81785714539329
sub40	0.124775651342323	0.574466622000266	0.733611858662063
sub40	0.127786775438438	0.331591417832992	0.724279874383083
sub40	0.216184332422409	0.440437507116302	0.416798127739821
sub41	0.110353848951911	0.693722564384519	0.810832185873166
sub41	0.095806587609841	0.708306274410123	0.92479402305341
sub41	0.0826125421476597	0.496924660364775	0.841584778777403
sub41	0.0171005197731998	0.625222914428992	0.844116015689549
sub41	0.13393366725103	0.666753327675057	0.892733384084834
sub41	0.0739759158899056	0.808344594221968	0.951523276427285
sub41	0.0847687043636372	0.635886021691436	0.869010416125558
sub41	0.149009517642132	0.565469618192658	0.927231105188178
sub41	0.071211921882199	0.484066248566125	0.878674057676717
sub41	0.0994534610668559	0.609407771679977	0.907039708734878
sub42	0.0692256681469701	0.495679306117555	0.801492549917697
sub42	0.0548381537772352	0.507449804999275	0.793066265665525
sub42	0.126013782674349	0.58358149383444	0.909233163854095
sub42	0.274811199608826	0.499219829440877	0.670693172624468
sub42	0.123490376204351	0.405716669499163	0.90038110316694
sub42	0.0336391962280059	0.449971870740676	0.86843741747944
sub42	0.0457315635890103	0.587562624279228	0.853614000984323
sub42	0.09036080739871	0.454335109076675	0.639801567891843
sub42	0.111707129136564	0.505899479016169	0.836057010688525
sub42	0.0653896520583424	0.624412831663937	0.945650292575532
sub43	0.0829748605156242	0.440119806880033	0.748869972293095
sub43	0.138023759034209	0.41263521183216	0.794060511507904
sub43	0.0704937448527192	0.665183246585365	0.76572172665273
sub43	0.0393798200265569	0.586606735063562	0.83284830199029
sub43	0.119262470530006	0.631616443998122	0.80235839567131
sub43	0.0336617522642599	0.414016638212784	0.872890536848211
sub43	0.150913214159355	0.495497328912142	0.923169880936446
sub43	0.0952017768105162	0.541410290332734	0.945464847788783
sub43	0.132179621999513	0.56112430258496	0.842256403182609
sub43	0.200063925199965	0.542142943652017	0.961299197759798
sub44	0.0836096469122824	0.73083154916399	0.893197701624396
sub44	0.167988994012315	0.420809794513489	0.873329251605333
sub44	0.0821949506967337	0.628631018907912	0.909662974132848
sub44	0.132269726321705	0.518532287846539	0.945265776205248
sub44	0.215555190960916	0.348548984547712	0.885830501228964
sub44	0.075289162889258	0.377129544267028	0.902497026353028
sub44	0.0449463654499259	0.431178185780858	0.891153106202772
sub44	0.0729674967325059	0.540985369630742	0.900999560070293
sub44	0.0569365117147102	0.558910292064485	0.930349119090662
sub44	0.0728709410223696	0.626777055563018	0.969361952643093
sub45	0.102011687648912	0.596668357445745	0.924647907914803
sub45	0.170016394952991	0.545032401302419	0.865908273071946
sub45	0.0937495525255031	0.588510154005091	0.89984951949277
sub45	0.0711260680938502	0.694163458457368	0.872362438405499
sub45	0.13685919120919	0.52286186815888	0.741922436109089
sub45	0.135531818619753	0.626718731932773	0.942747788725629
sub45	0.0352309667676571	0.53017411196513	0.955452776551921
sub45	0.238318402700262	0.464681513155071	0.897349034203059
sub45	0.0547187244135368	0.471394349385492	0.789199768878521
sub45	0.0883999998674786	0.553586155041478	0.825898430825121
sub46	0.144883195885408	0.414433915286257	0.51763293131738
sub46	0.185493533725827	0.512222586096954	0.658908041257486
sub46	0.137181622173895	0.344086290549515	0.501537007197167
sub46	0.114601660072963	0.500910980310358	0.630116293575427
sub46	0.0891805986610218	0.586563789792442	0.669091137698597
sub46	0.0971727122451989	0.36312767142862	0.493316565282679
sub46	0.203371451055376	0.235953972618541	0.720908390132573
sub46	0.17448154984421	0.569734222212808	0.699984176398095
sub46	0.0657139100286076	0.424298224822424	0.533379009053613
sub46	0.0763625237712722	0.449761568893698	0.455293716445883
sub47	0.102202365410937	0.543706225122852	0.930157606076028
sub47	0.0283005566742759	0.535182351519181	0.753496918048884
sub47	0.0853755470202462	0.633305361399907	0.804917389780565
sub47	0.118784370884563	0.585524336974462	0.778975117849454
sub47	0.107907251337162	0.467361655713811	0.941867476314098
sub47	0.131696302443918	0.548032618661533	0.931763643839993
sub47	0.138696611428563	0.519143531847613	0.838397588748487
sub47	0.0588876068202933	0.517538981337	0.912081206979959
sub47	0.0844466016411059	0.583168203772657	0.828594097176371
sub47	0.0667079835100303	0.572230017731344	0.814519260578586
sub48	0.0442292053000065	0.588196852055498	0.793077643061111
sub48	0.0805723358336951	0.663969855624753	0.653396952636783
sub48	0.267004672654698	0.798350024177698	0.827643695170295
sub48	0.238821296677227	0.556972202700881	0.699166868829361
sub48	0.141476234830456	0.607100497155557	0.707885468970869
sub48	0.127328107620314	0.782574859229482	0.5469001156679
sub48	0.102893985159119	0.599839975502331	0.760758465772176
sub48	0.127099499890625	0.546401110373067	0.699314109863305
sub48	0.0556611859451848	0.413976648719693	0.619899426006278
sub48	0.155511927239681	0.283889560060589	0.695794357351331
sub49	0.178318669244911	0.61469905628906	0.80201340099151
sub49	0.217919662958043	0.614196038794983	0.675336782487936
sub49	0.135844911162204	0.50110415562576	0.659314720162038
sub49	0.0886898912257229	0.653134385710032	0.70535711146562
sub49	0.0449006046158103	0.617202314704005	0.776357076664228
sub49	0.143265507185522	0.717612525253906	0.702350485188503
sub49	0.0454342143969964	0.733157534018321	0.756361748306266
sub49	0.0558816848517687	0.694919027739708	0.684106728320845
sub49	0.106160927786118	0.624486647228994	0.639170113659015
sub49	0.163561825818215	0.661039088403429	0.62809646878672
sub50	0.152579325689118	0.749925015351382	0.908475954496744
